album_id,album_comments,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
8664,1,24-02-2011,22-02-2011,3,12556,"NYC Sucks, Volume 2",13,Album,MetalSucks
8665,0,24-02-2011,01-01-2004,0,511,Borrowed Antennas,6,Album,Anti/Uton
8667,0,25-02-2011,25-02-2011,0,923,WHNZ:20:MICE,6,Album,6majik9
8668,0,25-02-2011,25-02-2011,0,245,WHNZ:21:BATH,1,Album,6majik9
8670,0,26-02-2011,26-02-2011,0,8906,"Der Christer Schytts Party With Thomas Kinkade, Painter Of Light",6,Album,Der Christer Schytts
8671,0,27-02-2011,00-00-0000,0,751,"Live on My Castle of Quiet, 2.18.2011",3,Album,Instinct Control
8672,0,27-02-2011,28-02-2011,2,10903,Classwar Karaoke - 0013 Survey,36,Album,Classwar Karaoke
8673,0,27-02-2011,00-00-0000,1,3287,And the Sacred Geometry Players,10,Album,Thee Knaves
8674,0,28-02-2011,02-02-2010,0,2773,Worried About Your Wiring?,9,Album,Amoeba Men
8675,0,28-02-2011,28-02-2011,0,1559,Bad Panda #71,3,Album,Venice
8676,0,28-02-2011,21-11-2010,0,1012,Installment 8: Elliott Sharp,2,Radio Program,Ten Thousand Hours
8677,0,28-02-2011,23-12-2010,0,747,Teasing Nature,1,Album,eatliz
8678,0,28-02-2011,17-01-2011,1,2979,Lucy Foley live on Irene Trudel's Show 01/17/11,11,Album,Lucy Foley
8679,0,28-02-2011,15-06-2010,0,122,Hearbreaks For Fools,1,Album,Electra
8682,0,28-02-2011,01-09-2010,0,813,Memories Of Now,1,Album,Itamar Ziegler
8683,0,28-02-2011,00-00-0000,0,534,Hol,2,Album,Kitzu
8684,0,28-02-2011,28-02-2011,0,14400,Masters of the Working Blues: Greatest Live on the Radio,10,Radio Program,Workdogs
8685,0,28-02-2011,15-02-2011,1,4824,Seven Years of Gulliver,15,Album,The Vévé Seashore
8686,0,28-02-2011,01-01-2006,0,1215,Tehka,4,Album,Akhet
8687,0,28-02-2011,01-01-2005,1,1936,Solis,7,Album,Alligator Crystal Moth
8689,0,28-02-2011,31-03-2010,0,194,Split with Family Treasures,1,Album,Hunted Creatures
8690,0,28-02-2011,09-11-2010,1,1915,Megabucks,15,Album,Human Resources
8692,1,01-03-2011,19-02-2011,0,11670,zOMG!!,5,Album,Cheapshot
8693,0,01-03-2011,18-09-2010,1,13629,A Collector's Guidebook,12,Album,Mr. & Mrs. Smith
8694,0,01-03-2011,07-08-2010,0,1971,Bitemarks EP,5,Album,The Goner
8695,0,01-03-2011,07-01-2010,1,5393,Least Carpet EP,9,Album,Least Carpet
8696,0,01-03-2011,30-10-2009,1,11152,Monstrous Melodies,5,Album,Various Artists [Kazoomzoom]
8697,0,01-03-2011,01-09-2008,0,3632,A Collection Of Songs About Norway,8,Album,dronæment
8698,0,01-03-2011,00-00-0000,7,67522,Party in Space,14,Album,Various Artists [Kazoomzoom]
8699,1,01-03-2011,01-03-2011,12,56703,Emergency Songs,12,Album,Monk Turner
8700,0,01-03-2011,01-01-2006,0,7592,Trafic Tonalité,3,Album,Marcus Obst
8701,0,01-03-2011,01-01-2009,1,21591,Game of Death,4,Album,Black Bear Combo
8702,0,01-03-2011,00-00-0000,0,1323,public transport. musique anecdotique in memoriam luc ferrari,2,Album,Gerald Fiebig
8703,0,01-03-2011,20-04-2010,0,1127,Self Titled 12 inch,2,Album,Buk Buk Bigups
8704,0,02-03-2011,01-11-2009,1,2373,The Travelling Guild,7,Album,Imagho
8706,0,02-03-2011,02-03-2011,1,2990,February 2011,7,Album,Clinical Archives Mix
8707,0,02-03-2011,02-03-2011,0,2412,American Trilogy,6,Album,Pure Sound vs. Carsten Vollmer
8708,0,02-03-2011,01-01-2010,1,7780,fieldpiano,7,Album,Sunslide
8709,0,02-03-2011,01-01-2008,0,1283,kane-i-kokala,2,Album,Logoplasm
8710,0,02-03-2011,01-01-2008,0,2216,Massimo,6,Album,Cone
8711,0,02-03-2011,01-01-2007,0,1275,the rabbit's logbook,2,Album,Mirko Uhlig
8712,0,02-03-2011,01-01-2008,0,414,Shamanic Breakfast,1,Album,dronæment
8719,0,02-03-2011,02-03-2011,0,6338,"Greatest Hits, Volume 1",2,Album,Reggie Regan
872,0,04-12-2008,30-03-2008,0,3826,Live at WFMU on Evan Muse's Show on 3/30/2008,0,Live Performance,FM3
8720,0,02-03-2011,00-00-0000,0,4718,Los últimos diez minutos  de Maria Duval,6,Album,Los Negretes
8721,1,02-03-2011,00-00-0000,0,8022,Mexico City Blues,13,Album,Los Negretes
8722,0,03-03-2011,15-04-2010,1,5802,You Keep Them,19,Album,Low - Fye
8723,2,03-03-2011,03-03-2011,3,15547,Half of the Apache Dropout LP,6,Album,Apache Dropout
8724,0,03-03-2011,15-02-2011,2,2816,Hesperia,3,Album,Magdalena Solis
8725,0,03-03-2011,00-00-0000,2,62285,Cedarleaf,11,Album,Rho
8726,1,03-03-2011,01-01-2010,0,4361,Mechanisme,12,Album,Sunslide
8727,0,03-03-2011,21-06-2011,2,36001,hot salsa trip,1,Album,arsonist
8728,1,03-03-2011,21-12-2003,2,218923,SONGO 21 - Studio sessions 2003,7,Album,SONGO 21
8729,0,04-03-2011,01-01-2008,0,3112,urban field muzick,3,Album,bidibop
873,1,04-12-2008,25-03-2008,0,14625,Live at WFMU on Joe Belock's Show on 3/25/2008,6,Radio Program,The Moaners
8731,0,04-03-2011,04-03-2011,0,1292,Set,7,Album,Andrew Howes
8732,0,04-03-2011,00-00-0000,0,936,Ice Guitar,5,Album,Wizard Amps
8733,0,05-03-2011,05-03-2011,0,3671,Magic Swamp Kingdom,7,Album,Alligator Crystal Moth
8735,0,05-03-2011,05-03-2011,1,17534,Official Bootleg #3,10,Live Performance,Yair Yona
8736,0,05-03-2011,05-03-2011,0,284,Atlantic Pyramid,2,Album,Violet
8737,0,05-03-2011,03-05-2003,0,1623,Tonehenge,2,Album,the Dorkestra
8739,0,05-03-2011,09-07-2004,0,334,live at Free Texas festival,1,Live Performance,the Dorkestra
8740,0,05-03-2011,09-09-2003,0,218,live at Flywheel,1,Live Performance,the Dorkestra
8741,0,06-03-2011,16-03-2002,0,1019,live at Electric Circus,1,Live Performance,Trance And The Arcade
8742,0,06-03-2011,02-03-2001,0,1497,Troubleman Mix-Tape,1,Album,All Scars
8743,0,06-03-2011,01-01-2009,0,5622,Kalian Memang Menyedihkan!,15,Album,Milisi Kecoa
8744,0,06-03-2011,01-01-2010,0,1868,Is It Possible To be At War With You?,4,Album,Aalfang mit Pferdekopf
8745,1,06-03-2011,00-00-0000,0,6114,Dead Organ Music - The Cosmic Tapes,6,Album,dronæment
8746,0,06-03-2011,06-03-2011,1,5610,Interstellar Debris,11,Album,Mitoma
8747,0,06-03-2011,06-03-2011,0,5332,Opus Maximus,3,Album,Cranston
8748,0,06-03-2011,23-02-2011,2,32244,Stilizatsiya Poslevkusiya,6,Album,I Drug Moy Gruzovik...
8749,0,07-03-2011,07-03-2011,1,1462,Bad Panda #72,1,Album,The Echelon Effect
875,0,04-12-2008,24-03-2008,0,3942,Live at WFMU on Liz Berg's Show on 3/24/2008,7,Radio Program,Citay
8750,0,07-03-2011,07-02-2011,1,3908,Music Monday Releases (February 2011),3,Album,mGee
8751,0,07-03-2011,00-00-0000,1,1510,K5,12,Album,The Ananas
8752,0,07-03-2011,00-00-0000,0,4265,le club de mercier solitaire,22,Album,Boyz 2 Moche
8753,0,08-03-2011,07-03-2011,16,31887,Straw Fields,5,Album,Rolemusic
8758,1,08-03-2011,00-00-0000,0,5044,Ten Thousand Hours Podcast 10: Nate Wooley,3,Radio Program,Ten Thousand Hours
8760,0,09-03-2011,00-00-0000,2,1004,"Volume 1: Dawn at New Hope, Pennsylvania",2,Album,Sounds of the Early 21st Century
8762,0,09-03-2011,00-00-0000,0,5211,A SPIDER'S WEB,12,Album,Phemale
8766,0,10-03-2011,10-03-2011,1,8538,netlabelism.com - Compilation 02/11,10,Album,Various Artists [Netlabelism]
8767,1,10-03-2011,00-00-0000,1,16822,"We Call It Skweeast, Vol. 1",5,Album,Skweeast
8768,2,10-03-2011,10-03-2011,2,50521,"We Call It Skweeast, Vol. 2",5,Album,Skweeast
877,0,04-12-2008,24-03-2008,1,2238,Live at WFMU on Liz B's Show on 3/24/2008,7,Radio Program,Mors Ontologica
8774,0,10-03-2011,15-01-2011,0,4478,"Big Gold Belt 12""",1,Album,Big Gold Belt
878,0,04-12-2008,06-04-2008,2,5244,Live at WFMU on Dan Bodah's Show on 4/6/2008,9,Radio Program,Cath and Phil Tyler
8780,0,10-03-2011,16-04-2011,0,1613,Inverse Fireworks,1,Album,Hume
8787,0,10-03-2011,26-04-2011,6,135676,Celadon,2,Album,Macaw
8789,0,11-03-2011,01-01-2008,0,1312,Orphans All Around Us,6,Album,Rmeaajlimk
8790,0,11-03-2011,00-00-0000,0,2405,HENOG le musicien,14,Album,HENOG le musicien
88,0,26-11-2008,01-01-2006,0,2677,Bad News Bats,0,Album,Bad News Bats
8805,0,11-03-2011,26-04-2011,1,1406,People,1,Album,Skeletons
8815,0,11-03-2011,00-00-0000,1,11073,Sundry Strains,11,Album,Mr. & Mrs. Smith
8816,0,12-03-2011,12-03-2011,0,669,Surrendered To My Function,1,Album,Jeremy Gluck and Binda23
8818,0,13-03-2011,25-01-2011,3,2724,First Annual North Falmouth Organ Slaughter,5,Album,Concord Ballet Orchestra Players
8819,0,13-03-2011,25-06-2009,0,854,"""After Dark"" (Bobb Trimble's Flying Spiders Live in Brooklyn 6/25/09)",1,Live Performance,Bobb Trimble
882,0,04-12-2008,31-03-2008,0,2555,Live at WFMU on Irene Trudel's Show on 3/31/2008,5,Radio Program,Nalle
8820,0,13-03-2011,18-01-2011,3,3322,Franz Kafka / Prefab Sun,2,Album,The Prefab Messiahs
8821,0,14-03-2011,14-03-2011,0,1854,Bad Panda #73,2,Album,Baby Jazz
8823,0,14-03-2011,14-03-2011,0,615,11 11 1,1,Album,Luther Blissett
8824,0,15-03-2011,00-00-0000,1,2193,Live CDR (Recorded 2009 at Zebulon & Silent Barn),7,Album,Alien Whale
8825,0,15-03-2011,16-03-2010,0,3931,Sourcefrogs,4,Album,Two Prong
8826,1,16-03-2011,01-03-2011,2,5168,Kalahen,6,Album,Dragon
8827,0,17-03-2011,01-01-2010,0,338,Bank of Christ -Live Clarion Alley house party SF edit,2,Album,Bank of Christ
8828,0,17-03-2011,01-03-2011,1,1597,Choice,6,Album,Jeremy Macachor
883,0,04-12-2008,03-04-2008,0,1558,Live at WFMU on Pat Duncan's Show on 4/3/2008,9,Radio Program,Laws of Gravity
8830,0,17-03-2011,00-00-0000,2,66222,"""The Rope River Blues Band""",5,Album,The Rope River Blues Band
8831,0,18-03-2011,14-06-2011,1,1606,Buildings EP,3,Album,Buildings
8832,1,18-03-2011,20-10-2010,5,21205,Sauvignon Valley,8,Album,Blear Moon
8833,0,18-03-2011,00-00-0000,0,3588,Super Smurf,23,Album,Benjamin Bret
8834,0,18-03-2011,00-00-0000,0,705,An indifferent ocean,1,Album,Bridget Hayden
8835,2,18-03-2011,01-03-2011,3,4212,DSM,11,Album,Glass Boy
8836,0,18-03-2011,01-01-2011,0,10053,The Hut Is Hot,31,Album,Ylmoy 8
8837,0,18-03-2011,00-00-0000,0,2866,Live at Lucky Gator - 12/27/07,10,Album,Silver Abuse
8838,0,19-03-2011,20-03-2011,3,8809,Apparition,3,Album,National Grid
8839,0,20-03-2011,00-00-0000,2,43365,Original Innocence,2,Album,Original Innocence
8840,0,21-03-2011,21-03-2011,0,2552,Bad Panda #74,1,Album,Ben Mason
8843,0,22-03-2011,00-00-0000,0,1596,How I Learned To Shave,2,Album,The Woolen Men
8844,0,22-03-2011,22-03-2011,0,8565,Fulcanelli's Shoes,2,Live Performance,Ergo Phizmiz
8845,7,22-03-2011,22-03-2011,5,79327,Music From The Shoes of Fulcanelli,13,Album,Ergo Phizmiz
8846,0,22-03-2011,00-00-0000,1,19189,Ugol Padeniya,7,Album,2NRO8OT
8847,0,22-03-2011,01-01-2007,0,852,Improvisations/Bricolages,4,Album,Eric Boros & Kiko C. Esseiva
8848,1,22-03-2011,21-03-2011,2,29528,Evils,11,Album,Plusplus
8850,0,23-03-2011,00-00-0000,1,28911,MFYP EP (CS release),1,Single Tracks,Music For Your Plants
8854,1,24-03-2011,00-00-0000,3,6112,Live on WFMU's The Long Rally with Scott McDowell 3/18/11,10,Radio Program,Chris Forsyth
8856,0,24-03-2011,17-03-2011,0,2729,Live on WFMU's Three-Chord Monte with Joe Belock 3/17/11,8,Live Performance,Occult Detective Club
8857,0,24-03-2011,03-01-2011,2,21218,Cruisin' Classics: 2003-2010 (excerpts),12,Album,Lame Drivers
8858,1,25-03-2011,00-00-0000,0,1728,Golden One,6,Album,Nicky Cook
8859,0,25-03-2011,00-00-0000,3,96786,le sac de l enfer 1,19,Album,Gablé
886,0,04-12-2008,13-05-2008,2,5108,Live at WFMU on Doron's Show on 5/13/2008,0,Live Performance,Xela
8860,0,25-03-2011,00-00-0000,1,24918,le sac de l enfer 2,17,Album,Gablé
8861,0,27-03-2011,27-03-2011,2,14244,Robot,11,Album,Tom Woxom
8864,0,27-03-2011,00-00-0000,1,4114,Mayan Mutations,7,Album,MUTWAWA
8868,0,28-03-2011,28-03-2011,0,403,Interaccion,5,Album,Jeselsohn & Nuñez
887,0,04-12-2008,12-07-2008,1,2076,Live at WFMU on The Cherry Blossom Clinic 7/12/2008,14,Live Performance,The Jowe Head Band
8873,0,28-03-2011,28-03-2011,0,1067,Bad Panda #75,1,Album,James Irwin
8874,0,28-03-2011,28-03-2011,5,9572,Peak the Source Vol.1,43,Album,suRRism-Phonoethics sPE_0100
8876,0,28-03-2011,28-03-2011,2,6899,Peak the Source Vol.2,43,Album,suRRism-Phonoethics sPE_0100
8877,0,28-03-2011,21-03-2011,0,11117,Live at Caledonia Lounge 3/21/2011,15,Live Performance,Obits
8878,0,28-03-2011,28-03-2011,3,12431,Peak the Source Vol.3,43,Album,suRRism-Phonoethics sPE_0100
8879,0,29-03-2011,00-00-0000,2,49752,Casual Graphic Designer,6,Album,Bacalao
8881,0,29-03-2011,19-11-2010,0,6420,Jogja Istimewa,3,Album,Jogja Istimewa
8882,2,30-03-2011,00-00-0000,1,29815,GlockEPspiel,3,unknown,junior85
8884,1,30-03-2011,18-03-2011,1,1109,"WFMU / FMA SxSW, March 18th 2011",1,Live Performance,Whitehorse
8885,2,30-03-2011,01-04-2011,2,9649,DIX: Dead Bees label sampler #10,19,Album,Dead Bees
8886,0,30-03-2011,00-00-0000,0,5616,Stone Cold Treasures,8,Album,Snow Monster
8887,1,30-03-2011,00-00-0000,6,49938,Une Glace au Citron,13,Album,Miss Emma
8888,0,31-03-2011,31-03-2011,0,1540,WHNZ:24:AION,3,Album,Cloud Shepherd
8889,0,31-03-2011,31-03-2011,1,9261,WHNZ:25:ATEASE,7,Album,Keijo
8890,0,31-03-2011,29-03-2011,0,2187,"Live at WFMU on Diane's Kamikaze Fun Machine, March 29th 2011",4,Radio Program,Batillus
8891,0,31-03-2011,22-03-2011,0,6162,"Live at WFMU on Marty McSorley's Show, March 22nd 2011",12,Radio Program,Soft Circle
8892,0,31-03-2011,29-03-2011,0,2226,"Live at WFMU on Marty McSorley's Show, March 29th 2011",7,Radio Program,Silk Flowers
8893,0,31-03-2011,21-03-2011,0,35125,fall n; rise n+1,4,Album,monome community
8894,0,31-03-2011,00-00-0000,0,15561,Japan by Ear,2,Album,BinauralDiaries
8896,0,01-04-2011,00-00-0000,0,4974,LMM 3.12 - Choreos Incorporated,4,Album,Learning Music
8897,0,01-04-2011,17-03-2011,0,3614,Live On WFMU's Three Chord Monte 3/17/2011,26,Album,The Shrubs
8899,1,01-04-2011,18-03-2011,0,1873,"WFMU/FMA SxSW, March 18th 2011",3,Live Performance,Sun Araw
8901,0,01-04-2011,18-03-2011,0,1838,"Live from WFMU / FMA SXSW, March 18th 2011",4,Live Performance,Amen Dunes
8902,0,01-04-2011,00-00-0000,0,1248,"Reunion Show @ WFMU / FMA SXSW, March 18th 2011",10,Live Performance,The Endtables
8903,0,02-04-2011,02-04-2011,1,4088,March 2011,10,Album,Clinical Archives Mix
8904,0,02-04-2011,00-00-0000,0,686,25 years of Anxiety,11,Album,Mark Earnest
8907,0,03-04-2011,00-00-0000,1,4092,Live at Cafe OTO - 24 February 2011,3,Live Performance,Anthony Pateras & Valerio Tricoli
8908,0,03-04-2011,30-04-2004,0,15127,Amil is Personal,20,Album,Amil Byleckie
8909,0,04-04-2011,00-00-0000,4,59690,Adeu,4,Album,Peter Sharp
891,0,04-12-2008,25-04-2008,1,2726,Live at WFMU on Pat Duncan's Show on 4/25/2008,14,Radio Program,SUX
8915,0,04-04-2011,00-00-0000,0,3575,Chocolaptop,21,Album,Siesto Krapooloso
8916,0,04-04-2011,00-00-0000,0,1618,La Chinoise,10,Album,La Chinoise
8917,0,04-04-2011,04-04-2011,8,70216,Welcome in the House of F.U.N.,9,Album,Juanitos
8919,0,04-04-2011,22-12-2010,0,67178,Accountants By Day,9,Album,Keshco
8930,1,05-04-2011,00-00-0000,1,7964,Live at Cafe OTO - 9 December 2009,2,Live Performance,Mike Cooper
8932,0,05-04-2011,31-03-2011,3,5995,"Live on WFMU's Evan Funk Davies Show, March 31st 2011",12,Radio Program,Jacuzzi Boys
8933,0,05-04-2011,00-00-0000,1,7482,Electrical Shorts,10,Album,Females
8934,0,06-04-2011,00-00-0000,0,1169,"LIVE on My Castle of Quiet, 3.25.2011",1,Album,Long Distance Poison
8935,0,07-04-2011,00-00-0000,0,1222,Live at Cafe OTO - 5 November 2010,1,Live Performance,Lawrence English
8936,0,07-04-2011,02-04-2011,0,887,"Live at WFMU on Daniel Blumin's Show, April 2nd 2011",2,Radio Program,Stephen Vitiello
8937,0,07-04-2011,00-00-0000,0,438,Live at Cafe OTO - 4 November 2010,1,Live Performance,Andrea Belfi
8938,2,07-04-2011,06-04-2011,0,4565,The Midnight Eclipse vol.1,13,Album,MAT64
8940,0,07-04-2011,07-04-2011,3,17740,netlabelism.com - Compilation 03/11,10,Album,Various Artists [Netlabelism]
8941,0,07-04-2011,21-03-2011,0,671,"Live at WFMU on Irene Trudel's Show, March 21st 2011",6,Radio Program,Wade Matthews / Reuben Radding / Andrew Drury
8943,0,07-04-2011,04-04-2011,1,34751,Bad Panda #76,1,Album,K-Conjog
8945,0,07-04-2011,04-04-2005,0,701,Arus,1,Album,Avarus
8947,0,07-04-2011,14-01-2010,0,5111,Eyelashes Of Lanterns,4,Album,Doyeq
8948,0,09-04-2011,00-00-0000,1,11263,Speaking in Absolutes,17,Album,Dan Gleason
8949,0,10-04-2011,01-04-2011,0,4003,Superstitions,8,Album,Austin Leonard Jones
8950,1,11-04-2011,00-00-0000,0,8603,Enjoy Trees!,7,Album,Projekt Karpaty Magiczne / Magic Carpathians
8951,0,11-04-2011,00-00-0000,0,2616,femmes fesse fesses filles film five foot française fuck fun,22,Album,Manueljgrotesque
8952,2,11-04-2011,00-00-0000,10,94256,Personal Soundwaves,11,Album,Stephan Siebert
8953,0,11-04-2011,00-00-0000,4,36583,PETERLOO MASSACRE,12,Album,Peterloo Massacre
8954,0,11-04-2011,00-00-0000,1,23238,Deranged Creatures,8,Album,ca$h4otters
8955,0,11-04-2011,00-00-0000,3,2637,summerfugl,5,Album,Jan Grünfeld
8956,0,11-04-2011,11-04-2011,0,14389,Bad Panda #77,4,Album,Monster Rally
8959,0,11-04-2011,00-00-0000,1,5090,I,6,Album,BL▲CK † CEILING
8963,0,11-04-2011,00-00-0000,7,75181,"Selections, Spring 2011",28,Live Performance,The Concert
8964,0,11-04-2011,00-00-0000,2,22837,KEXP at SXSW 2011,13,Album,Various Artists (KEXP)
8965,0,12-04-2011,00-00-0000,0,692,Dan Bale,3,Album,DJ North by Northwest
8966,0,12-04-2011,00-00-0000,0,907,Hearing Metal 1,1,Album,Michael Pisaro
8969,0,12-04-2011,00-00-0000,0,2994,keine fernen mehr,6,Album,Antoine Beuger
897,0,04-12-2008,09-06-2008,0,3052,Live at WFMU on Irene Trudel's Show on 6/9/2008,4,Radio Program,Peter Walker
8970,0,12-04-2011,00-00-0000,0,1137,cage.frey.vriezen.feldman.ayres.johnson.manion,3,Album,Juerg Frey
8971,1,12-04-2011,00-00-0000,0,6155,works for piano,4,Album,Eva-Maria Houben
8972,1,12-04-2011,14-04-2011,0,5767,Live at WFMU on Awesome New Place with Bennett4Senate on 4.14.11,5,Live Performance,Harald Grosskopf with Axel Heilhecker
8973,0,13-04-2011,22-03-2011,3,10150,netBloc Vol. 32: Make Way For What Lies Ahead,13,Album,netBloc Artists
8974,0,13-04-2011,00-00-0000,3,10265,"Ben Johnston: String Quartets Nos. 2, 3, 4 & 9",2,Album,Ben Johnston
8976,1,13-04-2011,13-10-2010,0,16715,"KEXP at Iceland Airwaves Festival, Oct 2010",9,Live Performance,Various Artists (KEXP)
8978,0,13-04-2011,00-00-0000,1,1108,EI and NWR Radio: Eliane Radigue,3,Album,Eliane Radigue
8979,0,13-04-2011,00-00-0000,0,1973,New World Records Podcast: Scott Fields,2,Album,Scott Fields
898,0,04-12-2008,20-05-2008,0,1635,Live at WFMU on Joe Belock's Show on 5/20/2008,8,Radio Program,The Hall Monitors
8981,0,13-04-2011,00-00-0000,0,2869,Minaret Minuets,1,Album,Scott Fields
8982,0,13-04-2011,21-03-2011,1,1886,The Paperhead,1,Album,The Paperhead
8983,0,13-04-2011,00-00-0000,0,287,"Live dublab ""Sprout Session"" (03.22.10)",1,Album,M. Takara
8984,0,13-04-2011,00-00-0000,0,332,"Live dublab ""Sprout Session"" (02.26.10)",1,Album,Ellie Fortune
8985,1,13-04-2011,00-00-0000,3,2575,"Live dublab ""Sprout Session"" (04.23.10)",2,Album,Baths
8987,0,14-04-2011,15-03-2011,1,4725,Jeremy Macachor,13,Album,Jeremy Macachor
8988,0,14-04-2011,29-03-2011,1,2354,Onwards,4,Album,Jeremy Macachor
8989,0,14-04-2011,07-03-2011,2,6333,Music Monday Release (March 2011),2,Album,mGee
899,0,04-12-2008,12-05-2008,2,7935,Live at WFMU on Irene Trudel's Show on 5/12/2008,13,Radio Program,The Snow
8990,0,15-04-2011,00-00-0000,2,2827,Live in Saransk,3,unknown,Love Cult
8991,0,15-04-2011,15-04-2011,1,5628,Advertitis,13,Album,Inefficient Screws
8992,0,15-04-2011,00-00-0000,3,49070,"KEXP Live, October 2010",38,Live Performance,Various Artists (KEXP)
8993,0,15-04-2011,04-05-2009,0,2187,debut 45,3,Album,Watery Love
8994,0,16-04-2011,17-01-2007,2,7596,Calendar,12,Album,Monk Turner
8996,0,16-04-2011,00-00-0000,0,1427,Jean peter et le cobra,3,Album,Ultra Konnard
8999,0,16-04-2011,00-00-0000,0,5747,Live on KXLU,11,Album,Monk Turner
9001,0,17-04-2011,16-02-2011,3,15006,We Are After All Here,29,Album,New Weird Australia
9002,0,17-04-2011,00-00-0000,0,1601,Parantavassa Kehdossa,6,Album,Aan
9004,1,17-04-2011,17-04-2011,1,1124,Bande Sonore Aléatoire,6,Album,"Anton Mobin, Joséphine Muller, Ian Linter"
9005,0,17-04-2011,01-01-2006,0,1430,Salamaa,6,Album,Aan
9006,0,17-04-2011,30-05-2007,0,1410,gomme cromo Ep,3,Album,Amazing Bahia e i Fanciulli Protosportivi
9007,1,17-04-2011,17-04-2011,0,7381,Rebirth,19,Album,Spectral Mystics
9008,0,18-04-2011,01-01-2007,0,1331,Ajaton Vie,5,Album,Aan
9009,0,18-04-2011,18-04-2011,1,1967,Bad Panda #78,1,Album,Marco Mahler
901,0,04-12-2008,14-05-2008,0,7042,Live at WFMU on Marty McSorley's Show on 5/14/2008,0,Radio Program,Big Digits
9010,0,18-04-2011,15-04-2011,0,9187,Bored & Alone,9,Album,Waylon Thornton and the Heavy Hands
9014,0,19-04-2011,06-04-2011,7,29475,La Barca de Sua,6,Album,La Barca de Sua
9015,1,19-04-2011,28-01-2014,3,202859,Celebrating 50 Years,21,Album,The United States Army Old Guard Fife and Drum Corps
9016,3,19-04-2011,28-10-2005,15,111518,Resistor Anthems,10,Album,Eric Skiff
9017,0,19-04-2011,00-00-0000,0,8644,"EASY NOT EASY Festival Oct 7, 2010",6,Live Performance,V/A
9018,0,19-04-2011,00-00-0000,1,30771,"EASY NOT EASY Festival Oct. 8, 2010",8,Live Performance,V/A
9019,0,19-04-2011,00-00-0000,0,14375,"EASY NOT EASY Festival Oct. 9, 2010",7,Live Performance,V/A
902,0,04-12-2008,26-05-2008,0,609,Live at WFMU on Marty McSorley's Show,0,Radio Program,Foot Village
9020,0,19-04-2011,01-01-2006,1,1247,Elämän Kevät,5,Album,Aan
9021,0,20-04-2011,19-04-2011,0,1683,WHNZ:23:NIST,1,Album,Hokkei Trio
9024,0,20-04-2011,00-00-0000,0,5962,U.S. Everlasting Record: 1260,1,Album,Fred Van Eps and Albert Benzler
9025,0,21-04-2011,10-05-2011,1,2318,Good God,2,Album,Colin L. Orchestra
9026,0,21-04-2011,16-04-2011,1,1944,"Live at WFMU on Terre T's Cherry Blossom Clinic, April 16, 2011",12,Radio Program,Come
9028,0,21-04-2011,19-04-2011,0,2372,"Live at WFMU on Brian Turner's Show, April 19th 2011",17,Radio Program,Slug Guts
903,0,04-12-2008,09-06-2008,0,614,Live at WFMU on Marty McSorley's Show on 6/9/2008,1,Radio Program,Mincemeat or Tenspeed
9030,0,23-04-2011,02-04-2011,0,10623,The Bandung Dubai Connection,15,Album,Madrotter & Swerte
9031,0,23-04-2011,01-01-2007,0,912,Chimes Against Reality,3,Album,Brothers Of The Occult Sisterhood
9033,0,23-04-2011,23-04-2011,1,1976,Kultainen Kupoli,5,Album,Aan
9034,0,23-04-2011,00-00-0000,0,20159,Awott,11,Album,Asian Women on the Telephone
904,0,04-12-2008,27-05-2008,2,16330,Live at WFMU on Brian Turner's Show on 5/27/2008,18,Radio Program,Negative Approach
9047,0,24-04-2011,28-09-2009,0,9050,O Que Não Tem Juízo [2003—2006],12,Album,minusbaby
9048,0,24-04-2011,00-00-0000,0,7524,"Live dublab ""Sprout Session"" (04.18.10)",1,Album,Chico Mann
9049,0,24-04-2011,00-00-0000,0,249,"Live dublab ""Sprout Session"" (11.15.10)",1,Album,Ariana Delawari
905,0,04-12-2008,19-05-2008,3,19335,Live at WFMU on Liz Berg's Show on 5/19/2008,5,Radio Program,Bonde Do Role
9050,0,24-04-2011,00-00-0000,0,1918,"Live dublab ""Sprout Session"" (11.18.10)",1,Album,Ólöf Arnalds
9052,0,24-04-2011,00-00-0000,1,139,"Live dublab ""Sprout Session"" (09.16.10)",1,Album,Up Died Sound
9053,0,24-04-2011,00-00-0000,0,252,"Live dublab ""Sprout Session"" (08.17.10)",2,Album,Motoko Honda
9054,0,24-04-2011,00-00-0000,1,427,Live at ISSUE 11/11/2009,1,Album,John Butcher & Okkyung Lee
9055,0,25-04-2011,16-03-2010,4,14782,Rococo,9,Album,The Paparazzi
9057,0,25-04-2011,28-06-2011,3,13677,Cakes and Cookies,36,Album,Rocketship Park
9061,0,25-04-2011,00-00-0000,0,157,"Live dublab ""Sprout Session"" (02.26.10)",1,Album,Mason Lindahl
9062,0,25-04-2011,00-00-0000,0,281,"Live dublab ""Sprout Session"" (06.14.10)",1,Album,Sharon Cheslow
9065,0,25-04-2011,25-04-2011,2,43821,Bad Panda #79,1,Album,Ghostly Dust Machine
9066,0,26-04-2011,00-00-0000,0,1030,Look Sharp! and hear the difference,12,Album,Pete Um
9067,1,26-04-2011,00-00-0000,2,7303,Sounds to Come,6,Album,Various Artists [Chinstrap Music]
